"","CONTACT","SURVEY","locationID","deploymentID","LONGITUDE","LATITUDE","start","end","CT_MODEL","HEIGHT","DELAY","SENSITIVITY","LURE","LANDSCAPE_FEATURE","DP_COMMENTS","TIME_ZONE","DP_DURATION","BIOME","BIOME_NAME","eco_code","ct_brands","ct_brand_loc","ct_delay_loc","ct_sensitivity_loc","height_loc","lure_loc","landscape_feature_loc","PC1","PC2"
"1580","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_49","LORETO-SAN-SALVADOR_04_2024_Est_49",-66.8175694413827,-11.4767907298931,2024-04-19,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,68,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1581","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_5","LORETO-SAN-SALVADOR_04_2024_Est_5",-66.8938864613271,-11.3331870651907,2024-04-22,2024-06-28 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,67,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1582","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_50","LORETO-SAN-SALVADOR_04_2024_Est_50",-66.8006373854876,-11.4759394887147,2024-04-19,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,68,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1583","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_51","LORETO-SAN-SALVADOR_04_2024_Est_51",-66.878459182095,-11.3049746999314,2024-04-21,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,66,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1584","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_6","LORETO-SAN-SALVADOR_04_2024_Est_6",-66.874692425007,-11.3289936701824,2024-04-19,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,68,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1585","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_7","LORETO-SAN-SALVADOR_04_2024_Est_7",-66.8573855802878,-11.3338584010088,2024-04-20,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,67,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1586","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_8","LORETO-SAN-SALVADOR_04_2024_Est_8",-66.8390883834265,-11.3333486145533,2024-04-18,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1587","Michelle Peñaranda","LORETO-SAN-SALVADOR_04_2024","LORETO-SAN-SALVADOR_Est_9","LORETO-SAN-SALVADOR_04_2024_Est_9",-66.80468017,-11.4023882,2024-04-19,2024-06-26 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Rodolfo: added ""trail"" as landscape feature because it is mentioned in the ""Layout"" column of Survey sheet that the exact location followed trails and tracks",-4,68,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0166","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1588","Marco Aurelio Pinto","MADRECITA_02_2024","MADRECITA_Es_1","MADRECITA_02_2024_Es_1",-61.814003,-15.741478,2024-02-17,2024-05-07 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Landscape feature changed to ""trail"" because it is mentioned that the ""Survey"" sheet that the exact locations were definied based on availability of trails and animal tracks",-4,80,2,"Tropical & Subtropical Dry Broadleaf Forests","NT0212","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1589","Marco Aurelio Pinto","MADRECITA_02_2024","MADRECITA_Es_10","MADRECITA_02_2024_Es_10",-61.850245,-15.724293,2024-02-19,2024-05-09 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Landscape feature changed to ""trail"" because it is mentioned that the ""Survey"" sheet that the exact locations were definied based on availability of trails and animal tracks",-4,80,2,"Tropical & Subtropical Dry Broadleaf Forests","NT0212","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
"1590","Marco Aurelio Pinto","MADRECITA_02_2024","MADRECITA_Es_11","MADRECITA_02_2024_Es_11",-61.83253,-15.723237,2024-02-22,2024-05-07 23:59:59,"Bushnell modelo Prime Trail 24MP Low Glow 119932CB",50,120,"normal","no","trail/road","Landscape feature changed to ""trail"" because it is mentioned that the ""Survey"" sheet that the exact locations were definied based on availability of trails and animal tracks",-4,75,2,"Tropical & Subtropical Dry Broadleaf Forests","NT0212","Bushnell","Bushnell",120,"normal",50,"no","trail/road",1.10735286531316,-1.15151020898337
